Metric,Value
FLOPs,15.52 GMac
Parameters,134.67 M
Model Size (MB),513.7374744415283
Training Losses
,97.11777777777777
,97.15555555555555
,97.03555555555556
,96.85333333333334
,97.1511111111111
,97.03333333333333
,96.94222222222223
,97.20222222222222
,96.92
,97.07333333333334
,97.19777777777777
,97.10222222222222
Validation Accuracies
,13.18
,19.92
,26.36
,31.96
,37.86
,38.22
,44.82
,47.04
,48.34
,49.38
,50.42
,51.6
,51.94
,51.4
,52.54
,52.56
,50.94
,53.74
,52.66
,52.38
,52.82
,53.26
,54.12
,54.12
,53.32
,53.36
,53.1
,52.94
,53.64
,53.56
,53.4
,53.62
,53.56
,53.8
,53.68
,53.38
,51.38
,52.82
,54.18
,54.6
,54.34
,53.14
,53.58
,54.2
,52.72
,53.4
,52.8
,53.16
,53.52
,54.6
,53.36
,52.14
,53.4
,52.78
,53.22
,52.3
,53.46
